Book Title,Author,Highlight,Location
2666 (Spanish Edition),Roberto Bolaño,muñeca,
2666 (Spanish Edition),Roberto Bolaño,trueque,
2666 (Spanish Edition),Roberto Bolaño,irrisorio,
2666 (Spanish Edition),Roberto Bolaño,magros,
2666 (Spanish Edition),Roberto Bolaño,esforzaban),
2666 (Spanish Edition),Roberto Bolaño,sin encontrar todavía una respuesta.,
2666 (Spanish Edition),Roberto Bolaño,no dieran nunca en el blanco.,
2666 (Spanish Edition),Roberto Bolaño,estribaciones,
2666 (Spanish Edition),Roberto Bolaño,barbacoa de borrego en,
2666 (Spanish Edition),Roberto Bolaño,bravío,
2666 (Spanish Edition),Roberto Bolaño,"dejándose llevar por el azar,",
2666 (Spanish Edition),Roberto Bolaño,holgazaneando,
2666 (Spanish Edition),Roberto Bolaño,tinglados,
2666 (Spanish Edition),Roberto Bolaño,"abigarrados,",
2666 (Spanish Edition),Roberto Bolaño,lotes baldíos,
2666 (Spanish Edition),Roberto Bolaño,"chabolas,",
2666 (Spanish Edition),Roberto Bolaño,cojos,
2666 (Spanish Edition),Roberto Bolaño,mancos,
2666 (Spanish Edition),Roberto Bolaño,crecía a cada segundo.,
2666 (Spanish Edition),Roberto Bolaño,"potreros yermos,",
2666 (Spanish Edition),Roberto Bolaño,"zopilotes,",
2666 (Spanish Edition),Roberto Bolaño,carroñeros.,
2666 (Spanish Edition),Roberto Bolaño,entrado en años.,
2666 (Spanish Edition),Roberto Bolaño,múltiples agujeros humeantes.,
2666 (Spanish Edition),Roberto Bolaño,inusitadas dotes,
2666 (Spanish Edition),Roberto Bolaño,tentadero,
2666 (Spanish Edition),Roberto Bolaño,reses,
2666 (Spanish Edition),Roberto Bolaño,capataz,
2666 (Spanish Edition),Roberto Bolaño,"bebida ingerida,",
2666 (Spanish Edition),Roberto Bolaño,"le impedía decirle algo importante, cogerla de la mano y sacarla de allí.",
2666 (Spanish Edition),Roberto Bolaño,folio,
2666 (Spanish Edition),Roberto Bolaño,estaba de decaído el ánimo,
2666 (Spanish Edition),Roberto Bolaño,casucha,
2666 (Spanish Edition),Roberto Bolaño,reja,
2666 (Spanish Edition),Roberto Bolaño,nudillos,
2666 (Spanish Edition),Roberto Bolaño,escalón,
2666 (Spanish Edition),Roberto Bolaño,inabarcable,
2666 (Spanish Edition),Roberto Bolaño,—He metido la pata hasta el fondo,
2666 (Spanish Edition),Roberto Bolaño,aduanas,
2666 (Spanish Edition),Roberto Bolaño,quebradas,
2666 (Spanish Edition),Roberto Bolaño,despiste,
2666 (Spanish Edition),Roberto Bolaño,rajarse,
2666 (Spanish Edition),Roberto Bolaño,triperos,
2666 (Spanish Edition),Roberto Bolaño,"achuradores,",
2666 (Spanish Edition),Roberto Bolaño,"Así pues, eran posibles los milagros.",
2666 (Spanish Edition),Roberto Bolaño,"seguía viva, en permanente transformación, como",
2666 (Spanish Edition),Roberto Bolaño,ágape,
2666 (Spanish Edition),Roberto Bolaño,pasmo,
2666 (Spanish Edition),Roberto Bolaño,"aparte,",
2666 (Spanish Edition),Roberto Bolaño,lipotimia,
2666 (Spanish Edition),Roberto Bolaño,subrepticiamente.,
2666 (Spanish Edition),Roberto Bolaño,apelotonados,
2666 (Spanish Edition),Roberto Bolaño,palenque,
2666 (Spanish Edition),Roberto Bolaño,en ciernes,
2666 (Spanish Edition),Roberto Bolaño,servilleta.,
2666 (Spanish Edition),Roberto Bolaño,plegables.,
2666 (Spanish Edition),Roberto Bolaño,"choapinos,",
2666 (Spanish Edition),Roberto Bolaño,mugre,
2666 (Spanish Edition),Roberto Bolaño,"ojerosos,",
2666 (Spanish Edition),Roberto Bolaño,lasitud.,
2666 (Spanish Edition),Roberto Bolaño,tarascada,
2666 (Spanish Edition),Roberto Bolaño,apartar,
2666 (Spanish Edition),Roberto Bolaño,someramente,
2666 (Spanish Edition),Roberto Bolaño,—Qué más da,
2666 (Spanish Edition),Roberto Bolaño,informar,
2666 (Spanish Edition),Roberto Bolaño,subsanar,
2666 (Spanish Edition),Roberto Bolaño,estremecer,
2666 (Spanish Edition),Roberto Bolaño,cotejar,
2666 (Spanish Edition),Roberto Bolaño,mandamases,
2666 (Spanish Edition),Roberto Bolaño,"apodado,",
2666 (Spanish Edition),Roberto Bolaño,delictivos,
2666 (Spanish Edition),Roberto Bolaño,latiendo,
2666 (Spanish Edition),Roberto Bolaño,adoquinada,
2666 (Spanish Edition),Roberto Bolaño,toldos,
2666 (Spanish Edition),Roberto Bolaño,"solera,",
2666 (Spanish Edition),Roberto Bolaño,alfarería,
2666 (Spanish Edition),Roberto Bolaño,sosiego,
2666 (Spanish Edition),Roberto Bolaño,tropel,
2666 (Spanish Edition),Roberto Bolaño,oleaje,
2666 (Spanish Edition),Roberto Bolaño,remanso,
2666 (Spanish Edition),Roberto Bolaño,plegable.,
2666 (Spanish Edition),Roberto Bolaño,oteando,
2666 (Spanish Edition),Roberto Bolaño,pletórico.,
2666 (Spanish Edition),Roberto Bolaño,tumbona,
2666 (Spanish Edition),Roberto Bolaño,somnífero.,
2666 (Spanish Edition),Roberto Bolaño,"sometidas a vejaciones,",
2666 (Spanish Edition),Roberto Bolaño,regusto,
2666 (Spanish Edition),Roberto Bolaño,"alambre, cubiertas de macetas con flores y plantas",
2666 (Spanish Edition),Roberto Bolaño,desagüe,
2666 (Spanish Edition),Roberto Bolaño,chapuzón,
2666 (Spanish Edition),Roberto Bolaño,inacabado),
2666 (Spanish Edition),Roberto Bolaño,"achaparrado,",
2666 (Spanish Edition),Roberto Bolaño,reñía,
2666 (Spanish Edition),Roberto Bolaño,tocón,
2666 (Spanish Edition),Roberto Bolaño,cayó al abismo.,
2666 (Spanish Edition),Roberto Bolaño,tramposa,
2666 (Spanish Edition),Roberto Bolaño,irisadas,
2666 (Spanish Edition),Roberto Bolaño,llegaban en oleadas.,
2666 (Spanish Edition),Roberto Bolaño,paradero,
2666 (Spanish Edition),Roberto Bolaño,encomio.,
2666 (Spanish Edition),Roberto Bolaño,confitado,
2666 (Spanish Edition),Roberto Bolaño,intercalar,
2666 (Spanish Edition),Roberto Bolaño,rebrote,
2666 (Spanish Edition),Roberto Bolaño,"me iba sintiendo cada vez mejor, lo",
2666 (Spanish Edition),Roberto Bolaño,lencería,
2666 (Spanish Edition),Roberto Bolaño,tanga,
2666 (Spanish Edition),Roberto Bolaño,"ladeado,",
2666 (Spanish Edition),Roberto Bolaño,zarandeó,
2666 (Spanish Edition),Roberto Bolaño,buceando.,
2666 (Spanish Edition),Roberto Bolaño,"trueno,",
2666 (Spanish Edition),Roberto Bolaño,empuñé,
2666 (Spanish Edition),Roberto Bolaño,cenicero,
2666 (Spanish Edition),Roberto Bolaño,¿Cómo pude tardar tanto en darme cuenta de que yo te quería?,
2666 (Spanish Edition),Roberto Bolaño,soy muy torpe.,
2666 (Spanish Edition),Roberto Bolaño,atesoraba.,
2666 (Spanish Edition),Roberto Bolaño,"giras,",
2666 (Spanish Edition),Roberto Bolaño,barro.,
2666 (Spanish Edition),Roberto Bolaño,horcas,
2666 (Spanish Edition),Roberto Bolaño,"lonchera,",
2666 (Spanish Edition),Roberto Bolaño,"Espinoza abarcó el bar con una mirada terrible y de inmediato se percató de que los hombres bebían pero también comían. Masculló la palabra joder y escupió en el suelo, a pocos centímetros de sus propios zapatos. Luego se tomó otra y volvió al puesto con la botella a medias. Rebeca lo miró y sonrió.",
2666 (Spanish Edition),Roberto Bolaño,no carece de encanto.,
2666 (Spanish Edition),Roberto Bolaño,verdeazulada,
2666 (Spanish Edition),Roberto Bolaño,macizos,
2666 (Spanish Edition),Roberto Bolaño,panzas,
2666 (Spanish Edition),Roberto Bolaño,reja,
2666 (Spanish Edition),Roberto Bolaño,"alambre,",
2666 (Spanish Edition),Roberto Bolaño,"impoluto,",
2666 (Spanish Edition),Roberto Bolaño,algarabía,
2666 (Spanish Edition),Roberto Bolaño,Es lo de menos.,
2666 (Spanish Edition),Roberto Bolaño,hojarasca,
2666 (Spanish Edition),Roberto Bolaño,verja,
2666 (Spanish Edition),Roberto Bolaño,berrinche,
2666 (Spanish Edition),Roberto Bolaño,amparado,
2666 (Spanish Edition),Roberto Bolaño,fuelle.,
2666 (Spanish Edition),Roberto Bolaño,"esperando a que amaneciera,",
2666 (Spanish Edition),Roberto Bolaño,citófono,
2666 (Spanish Edition),Roberto Bolaño,poleas,
2666 (Spanish Edition),Roberto Bolaño,matasellos,
2666 (Spanish Edition),Roberto Bolaño,proferidas,
2666 (Spanish Edition),Roberto Bolaño,"hoyo,",
2666 (Spanish Edition),Roberto Bolaño,comando,
2666 (Spanish Edition),Roberto Bolaño,"es demasiado lúcida como para ignorarlo,",
2666 (Spanish Edition),Roberto Bolaño,apaleados,
2666 (Spanish Edition),Roberto Bolaño,caspa,
2666 (Spanish Edition),Roberto Bolaño,Un día la fortuna me sonrió,
2666 (Spanish Edition),Roberto Bolaño,vapuleada,
2666 (Spanish Edition),Roberto Bolaño,"aunque tampoco me importaba demasiado,",
2666 (Spanish Edition),Roberto Bolaño,"extraviado,",
2666 (Spanish Edition),Roberto Bolaño,que era un niño perdido y que yo podía salvarlo.,
2666 (Spanish Edition),Roberto Bolaño,Darle a él un poco de lo mucho que él me había dado a mí.,
2666 (Spanish Edition),Roberto Bolaño,soy una mujer con un perfecto dominio mental.,
2666 (Spanish Edition),Roberto Bolaño,etarra,
2666 (Spanish Edition),Roberto Bolaño,"avejentado,",
2666 (Spanish Edition),Roberto Bolaño,Ensanche,
2666 (Spanish Edition),Roberto Bolaño,rabillo,
2666 (Spanish Edition),Roberto Bolaño,"mechero,",
2666 (Spanish Edition),Roberto Bolaño,rendija,
2666 (Spanish Edition),Roberto Bolaño,impertérrita,
2666 (Spanish Edition),Roberto Bolaño,enaguas,
2666 (Spanish Edition),Roberto Bolaño,albergues.,
2666 (Spanish Edition),Roberto Bolaño,pudientes,
2666 (Spanish Edition),Roberto Bolaño,fehaciente,
2666 (Spanish Edition),Roberto Bolaño,"la bata blanca remoloneando por la brisa vespertina,",
2666 (Spanish Edition),Roberto Bolaño,tuteándolo,
2666 (Spanish Edition),Roberto Bolaño,dictaminó.,
2666 (Spanish Edition),Roberto Bolaño,"rezagados,",
2666 (Spanish Edition),Roberto Bolaño,"hojuelas,",
2666 (Spanish Edition),Roberto Bolaño,alisándose,
2666 (Spanish Edition),Roberto Bolaño,tastar,
2666 (Spanish Edition),Roberto Bolaño,apoltronarse,
2666 (Spanish Edition),Roberto Bolaño,"arribistas,",
2666 (Spanish Edition),Roberto Bolaño,"lameculos,",
2666 (Spanish Edition),Roberto Bolaño,"ahora giran en torno a un centro gravitacional caótico,",
2666 (Spanish Edition),Roberto Bolaño,"que creo comprender pero cuyo fin ignoro,",
2666 (Spanish Edition),Roberto Bolaño,estremecernos,
2666 (Spanish Edition),Roberto Bolaño,rechinar,
2666 (Spanish Edition),Roberto Bolaño,volutas,
2666 (Spanish Edition),Roberto Bolaño,ósea:,
2666 (Spanish Edition),Roberto Bolaño,"estragadas,",
2666 (Spanish Edition),Roberto Bolaño,frailes,
2666 (Spanish Edition),Roberto Bolaño,"molondra,",
2666 (Spanish Edition),Roberto Bolaño,amedrentaba.,
2666 (Spanish Edition),Roberto Bolaño,"carcajada. Pero, antes de que la carcajada se apagara",
2666 (Spanish Edition),Roberto Bolaño,compungido,
2666 (Spanish Edition),Roberto Bolaño,provechosa,
2666 (Spanish Edition),Roberto Bolaño,Asomada a las rejas imaginaba que se ponía en contacto,
2666 (Spanish Edition),Roberto Bolaño,choferes,
2666 (Spanish Edition),Roberto Bolaño,"novieta,",
2666 (Spanish Edition),Roberto Bolaño,"arboleda,",
2666 (Spanish Edition),Roberto Bolaño,"impávida,",
2666 (Spanish Edition),Roberto Bolaño,escurridizos,
2666 (Spanish Edition),Roberto Bolaño,galpón,
2666 (Spanish Edition),Roberto Bolaño,maullido,
2666 (Spanish Edition),Roberto Bolaño,catalejos,
2666 (Spanish Edition),Roberto Bolaño,"La locura es contagiosa, en efecto, y los amigos, sobre todo cuando uno está solo, son providenciales.",
2666 (Spanish Edition),Roberto Bolaño,trapo,
2666 (Spanish Edition),Roberto Bolaño,hípico,
2666 (Spanish Edition),Roberto Bolaño,picadero.,
2666 (Spanish Edition),Roberto Bolaño,tejados,
2666 (Spanish Edition),Roberto Bolaño,verja,
2666 (Spanish Edition),Roberto Bolaño,desperdigaban,
2666 (Spanish Edition),Roberto Bolaño,frotaba,
2666 (Spanish Edition),Roberto Bolaño,hurgó,
2666 (Spanish Edition),Roberto Bolaño,latía,
2666 (Spanish Edition),Roberto Bolaño,ras,
2666 (Spanish Edition),Roberto Bolaño,albornoz,
2666 (Spanish Edition),Roberto Bolaño,desapego.,
2666 (Spanish Edition),Roberto Bolaño,esperaba.,
2666 (Spanish Edition),Roberto Bolaño,"contrapartidas,",
2666 (Spanish Edition),Roberto Bolaño,bollo,
2666 (Spanish Edition),Roberto Bolaño,carmelitas,
2666 (Spanish Edition),Roberto Bolaño,escama,
2666 (Spanish Edition),Roberto Bolaño,"pestañear,",
2666 (Spanish Edition),Roberto Bolaño,desgaste,
2666 (Spanish Edition),Roberto Bolaño,erizada,
2666 (Spanish Edition),Roberto Bolaño,pesarosas,
2666 (Spanish Edition),Roberto Bolaño,"codazos,",
2666 (Spanish Edition),Roberto Bolaño,mechón,
2666 (Spanish Edition),Roberto Bolaño,aseo,
2666 (Spanish Edition),Roberto Bolaño,azogue,
2666 (Spanish Edition),Roberto Bolaño,descorazonadora,
2666 (Spanish Edition),Roberto Bolaño,apiñaban,
2666 (Spanish Edition),Roberto Bolaño,Medonte,
2666 (Spanish Edition),Roberto Bolaño,alerce,
2666 (Spanish Edition),Roberto Bolaño,aledañas,
2666 (Spanish Edition),Roberto Bolaño,"No sé quién necesita a quién,",
2666 (Spanish Edition),Roberto Bolaño,"aunque él realmente no había visto nada y por lo tanto no podía recordar nada,",
2666 (Spanish Edition),Roberto Bolaño,"peaje,",
2666 (Spanish Edition),Roberto Bolaño,mangas,
2666 (Spanish Edition),Roberto Bolaño,como un señor feudal sale a caballo a contemplar la magnitud de sus territorios.,
2666 (Spanish Edition),Roberto Bolaño,achacable,
2666 (Spanish Edition),Roberto Bolaño,"agriado,",
2666 (Spanish Edition),Roberto Bolaño,"mayúscula,",
2666 (Spanish Edition),Roberto Bolaño,solapa,
2666 (Spanish Edition),Roberto Bolaño,encapotado,
2666 (Spanish Edition),Roberto Bolaño,chuzos.,
2666 (Spanish Edition),Roberto Bolaño,"varia, pero no voluble, sino ceñida a las exigencias de un proceso personal en que la creación poética y la especulativa se hallan como polarizadas por un mismo horizonte,",
2666 (Spanish Edition),Roberto Bolaño,"patrocinadores,",
2666 (Spanish Edition),Roberto Bolaño,pudientes,
2666 (Spanish Edition),Roberto Bolaño,hurgando,
2666 (Spanish Edition),Roberto Bolaño,"si el desierto se hubiera instalado alrededor de su nueva casa,",
2666 (Spanish Edition),Roberto Bolaño,Bardas,
2666 (Spanish Edition),Roberto Bolaño,erizada,
2666 (Spanish Edition),Roberto Bolaño,abrumado,
2666 (Spanish Edition),Roberto Bolaño,atraco,
2666 (Spanish Edition),Roberto Bolaño,"Y por si esto fuera poco,",
2666 (Spanish Edition),Roberto Bolaño,errátil,
2666 (Spanish Edition),Roberto Bolaño,por lo que tal vez sea excesivo llamarlas ideas. Eran sensaciones.,
2666 (Spanish Edition),Roberto Bolaño,Creía (o le gustaba creer que creía),
2666 (Spanish Edition),Roberto Bolaño,"ensamblarse correctamente,",
2666 (Spanish Edition),Roberto Bolaño,escabulle.,
2666 (Spanish Edition),Roberto Bolaño,"un ulular incoherente sin principio ni fin,",
2666 (Spanish Edition),Roberto Bolaño,cordura.,
2666 (Spanish Edition),Roberto Bolaño,latifundista,
2666 (Spanish Edition),Roberto Bolaño,embalado,
2666 (Spanish Edition),Roberto Bolaño,pistoletazo,
2666 (Spanish Edition),Roberto Bolaño,vereda,
2666 (Spanish Edition),Roberto Bolaño,lajas,
2666 (Spanish Edition),Roberto Bolaño,esquilmado,
2666 (Spanish Edition),Roberto Bolaño,claveteado,
2666 (Spanish Edition),Roberto Bolaño,tendedero,
2666 (Spanish Edition),Roberto Bolaño,bordados,
2666 (Spanish Edition),Roberto Bolaño,ocres,
2666 (Spanish Edition),Roberto Bolaño,casucha,
2666 (Spanish Edition),Roberto Bolaño,pinzas,
2666 (Spanish Edition),Roberto Bolaño,empecinaba,
2666 (Spanish Edition),Roberto Bolaño,una forma de apaciguar el destino y al mismo tiempo enviar señales de alarma.,
2666 (Spanish Edition),Roberto Bolaño,manguera,
2666 (Spanish Edition),Roberto Bolaño,"intemperie,",
2666 (Spanish Edition),Roberto Bolaño,embates,
2666 (Spanish Edition),Roberto Bolaño,dejadez,
2666 (Spanish Edition),Roberto Bolaño,imperaba,
2666 (Spanish Edition),Roberto Bolaño,demenciales.,
2666 (Spanish Edition),Roberto Bolaño,fórceps,
2666 (Spanish Edition),Roberto Bolaño,"tarado,",
2666 (Spanish Edition),Roberto Bolaño,Kołakowski,
2666 (Spanish Edition),Roberto Bolaño,Vattimo.,
2666 (Spanish Edition),Roberto Bolaño,"Jean-Marie Guyau,",
2666 (Spanish Edition),Roberto Bolaño,empeño,
2666 (Spanish Edition),Roberto Bolaño,atravesada,
Legacy of Violence: A landmark history of the British Empire - and the violence that built it.,Caroline Elkins,"In Bristol, a city built on profits gained from the trade and labor of enslaved people,",
Legacy of Violence: A landmark history of the British Empire - and the violence that built it.,Caroline Elkins,"Colston was director of the Royal African Company when it forcibly transported around eighty-five thousand African men, women, and children, in conditions so inhumane that nearly a quarter of them perished before they reached the Americas.",
Legacy of Violence: A landmark history of the British Empire - and the violence that built it.,Caroline Elkins,Rudyard Kipling called these conflicts the “savage wars of peace”:,
Legacy of Violence: A landmark history of the British Empire - and the violence that built it.,Caroline Elkins,"An ideal nation-state is a sovereign state governing a culturally unique nation, and its government is a collection of people through which the state’s power is deployed.",
Legacy of Violence: A landmark history of the British Empire - and the violence that built it.,Caroline Elkins,"“During the time men live without a common power to keep them all in awe, they are in that condition which is called war; and such a war as is of every man against every man,”",
Legacy of Violence: A landmark history of the British Empire - and the violence that built it.,Caroline Elkins,"Race set the terms of rationality and irrationality, civilized and uncivilized.26",
Legacy of Violence: A landmark history of the British Empire - and the violence that built it.,Caroline Elkins,"Xhosa of South Africa or the Chinese in Malaya, the Irish and Afrikaners were “backward” populations that needed to be civilized.",
Legacy of Violence: A landmark history of the British Empire - and the violence that built it.,Caroline Elkins,“White Man’s Burden.”,
Legacy of Violence: A landmark history of the British Empire - and the violence that built it.,Caroline Elkins,that a monopoly over the means of legitimate violence is a necessary condition for a state’s existence—,
Legacy of Violence: A landmark history of the British Empire - and the violence that built it.,Caroline Elkins,Britain imposed sovereignty over populations who ostensibly never had it.,
Legacy of Violence: A landmark history of the British Empire - and the violence that built it.,Caroline Elkins,"These demands crested after the Second World War, when it became clear that the Atlantic Charter’s assurance of self-determination didn’t apply to British colonial subjects.",
Legacy of Violence: A landmark history of the British Empire - and the violence that built it.,Caroline Elkins,"“France is not a country of forty millions; she is a country of one hundred millions,” Prime Minister Raymond Poincaré famously announced in 1923.66",
Legacy of Violence: A landmark history of the British Empire - and the violence that built it.,Caroline Elkins,"Yet fraternité and ideas of a common French civilization rested uncomfortably with race, subjecthood, and French demands for empire’s economic and military manpower.",
